business_failure_code_bq;region_name;period_scope;sector_name;business_failure_code;business_failure_description
DIREN_Q_FR_DE_UL_DF_19_N_ZZ_TT;France;trimestre;Tous secteurs;DIREN.Q.FR.DE.UL.DF.19.N.ZZ.TT;France - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R11_DE_UL_DF_19_N_AZ_TT;Île-de-France;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R11.DE.UL.DF.19.N.AZ.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R11_DE_UL_DF_19_N_BE_TT;Île-de-France;trimestre;Industrie;DIREN.Q.R11.DE.UL.DF.19.N.BE.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R11_DE_UL_DF_19_N_FZ_TT;Île-de-France;trimestre;Construction;DIREN.Q.R11.DE.UL.DF.19.N.FZ.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R11_DE_UL_DF_19_N_G_TT;Île-de-France;trimestre;Commerce et réparation automobile;DIREN.Q.R11.DE.UL.DF.19.N.G.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R11_DE_UL_DF_19_N_H_TT;Île-de-France;trimestre;Transports et entreposage;DIREN.Q.R11.DE.UL.DF.19.N.H.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R11_DE_UL_DF_19_N_I_TT;Île-de-France;trimestre;Hébergement et restauration;DIREN.Q.R11.DE.UL.DF.19.N.I.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R11_DE_UL_DF_19_N_JZ_TT;Île-de-France;trimestre;Information et communication;DIREN.Q.R11.DE.UL.DF.19.N.JZ.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R11_DE_UL_DF_19_N_KZ_TT;Île-de-France;trimestre;Activités financières et d'assurance;DIREN.Q.R11.DE.UL.DF.19.N.KZ.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R11_DE_UL_DF_19_N_LZ_TT;Île-de-France;trimestre;Activités immobilières;DIREN.Q.R11.DE.UL.DF.19.N.LZ.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R11_DE_UL_DF_19_N_MN_TT;Île-de-France;trimestre;Soutien aux entreprises;DIREN.Q.R11.DE.UL.DF.19.N.MN.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R11_DE_UL_DF_19_N_PS_TT;Île-de-France;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R11.DE.UL.DF.19.N.PS.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R11_DE_UL_DF_19_N_ZZ_TT;Île-de-France;trimestre;Tous secteurs;DIREN.Q.R11.DE.UL.DF.19.N.ZZ.TT;Île-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R24_DE_UL_DF_19_N_AZ_TT;Centre-Val de Loire;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R24.DE.UL.DF.19.N.AZ.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R24_DE_UL_DF_19_N_BE_TT;Centre-Val de Loire;trimestre;Industrie;DIREN.Q.R24.DE.UL.DF.19.N.BE.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R24_DE_UL_DF_19_N_FZ_TT;Centre-Val de Loire;trimestre;Construction;DIREN.Q.R24.DE.UL.DF.19.N.FZ.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R24_DE_UL_DF_19_N_G_TT;Centre-Val de Loire;trimestre;Commerce et réparation automobile;DIREN.Q.R24.DE.UL.DF.19.N.G.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R24_DE_UL_DF_19_N_H_TT;Centre-Val de Loire;trimestre;Transports et entreposage;DIREN.Q.R24.DE.UL.DF.19.N.H.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R24_DE_UL_DF_19_N_I_TT;Centre-Val de Loire;trimestre;Hébergement et restauration;DIREN.Q.R24.DE.UL.DF.19.N.I.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R24_DE_UL_DF_19_N_JZ_TT;Centre-Val de Loire;trimestre;Information et communication;DIREN.Q.R24.DE.UL.DF.19.N.JZ.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R24_DE_UL_DF_19_N_KZ_TT;Centre-Val de Loire;trimestre;Activités financières et d'assurance;DIREN.Q.R24.DE.UL.DF.19.N.KZ.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R24_DE_UL_DF_19_N_LZ_TT;Centre-Val de Loire;trimestre;Activités immobilières;DIREN.Q.R24.DE.UL.DF.19.N.LZ.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R24_DE_UL_DF_19_N_MN_TT;Centre-Val de Loire;trimestre;Soutien aux entreprises;DIREN.Q.R24.DE.UL.DF.19.N.MN.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R24_DE_UL_DF_19_N_PS_TT;Centre-Val de Loire;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R24.DE.UL.DF.19.N.PS.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R24_DE_UL_DF_19_N_ZZ_TT;Centre-Val de Loire;trimestre;Tous secteurs;DIREN.Q.R24.DE.UL.DF.19.N.ZZ.TT;Centre-Val de Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R27_DE_UL_DF_19_N_AZ_TT;Bourgogne-Franche-Comté;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R27.DE.UL.DF.19.N.AZ.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R27_DE_UL_DF_19_N_BE_TT;Bourgogne-Franche-Comté;trimestre;Industrie;DIREN.Q.R27.DE.UL.DF.19.N.BE.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R27_DE_UL_DF_19_N_FZ_TT;Bourgogne-Franche-Comté;trimestre;Construction;DIREN.Q.R27.DE.UL.DF.19.N.FZ.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R27_DE_UL_DF_19_N_G_TT;Bourgogne-Franche-Comté;trimestre;Commerce et réparation automobile;DIREN.Q.R27.DE.UL.DF.19.N.G.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R27_DE_UL_DF_19_N_H_TT;Bourgogne-Franche-Comté;trimestre;Transports et entreposage;DIREN.Q.R27.DE.UL.DF.19.N.H.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R27_DE_UL_DF_19_N_I_TT;Bourgogne-Franche-Comté;trimestre;Hébergement et restauration;DIREN.Q.R27.DE.UL.DF.19.N.I.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R27_DE_UL_DF_19_N_JZ_TT;Bourgogne-Franche-Comté;trimestre;Information et communication;DIREN.Q.R27.DE.UL.DF.19.N.JZ.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R27_DE_UL_DF_19_N_KZ_TT;Bourgogne-Franche-Comté;trimestre;Activités financières et d'assurance;DIREN.Q.R27.DE.UL.DF.19.N.KZ.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R27_DE_UL_DF_19_N_LZ_TT;Bourgogne-Franche-Comté;trimestre;Activités immobilières;DIREN.Q.R27.DE.UL.DF.19.N.LZ.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R27_DE_UL_DF_19_N_MN_TT;Bourgogne-Franche-Comté;trimestre;Soutien aux entreprises;DIREN.Q.R27.DE.UL.DF.19.N.MN.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R27_DE_UL_DF_19_N_PS_TT;Bourgogne-Franche-Comté;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R27.DE.UL.DF.19.N.PS.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R27_DE_UL_DF_19_N_ZZ_TT;Bourgogne-Franche-Comté;trimestre;Tous secteurs;DIREN.Q.R27.DE.UL.DF.19.N.ZZ.TT;Bourgogne-Franche-Comté - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R28_DE_UL_DF_19_N_AZ_TT;Normandie;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R28.DE.UL.DF.19.N.AZ.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R28_DE_UL_DF_19_N_BE_TT;Normandie;trimestre;Industrie;DIREN.Q.R28.DE.UL.DF.19.N.BE.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R28_DE_UL_DF_19_N_FZ_TT;Normandie;trimestre;Construction;DIREN.Q.R28.DE.UL.DF.19.N.FZ.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R28_DE_UL_DF_19_N_G_TT;Normandie;trimestre;Commerce et réparation automobile;DIREN.Q.R28.DE.UL.DF.19.N.G.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R28_DE_UL_DF_19_N_H_TT;Normandie;trimestre;Transports et entreposage;DIREN.Q.R28.DE.UL.DF.19.N.H.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R28_DE_UL_DF_19_N_I_TT;Normandie;trimestre;Hébergement et restauration;DIREN.Q.R28.DE.UL.DF.19.N.I.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R28_DE_UL_DF_19_N_JZ_TT;Normandie;trimestre;Information et communication;DIREN.Q.R28.DE.UL.DF.19.N.JZ.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R28_DE_UL_DF_19_N_KZ_TT;Normandie;trimestre;Activités financières et d'assurance;DIREN.Q.R28.DE.UL.DF.19.N.KZ.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R28_DE_UL_DF_19_N_LZ_TT;Normandie;trimestre;Activités immobilières;DIREN.Q.R28.DE.UL.DF.19.N.LZ.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R28_DE_UL_DF_19_N_MN_TT;Normandie;trimestre;Soutien aux entreprises;DIREN.Q.R28.DE.UL.DF.19.N.MN.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R28_DE_UL_DF_19_N_PS_TT;Normandie;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R28.DE.UL.DF.19.N.PS.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R28_DE_UL_DF_19_N_ZZ_TT;Normandie;trimestre;Tous secteurs;DIREN.Q.R28.DE.UL.DF.19.N.ZZ.TT;Normandie - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R32_DE_UL_DF_19_N_AZ_TT;Hauts-de-France;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R32.DE.UL.DF.19.N.AZ.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R32_DE_UL_DF_19_N_BE_TT;Hauts-de-France;trimestre;Industrie;DIREN.Q.R32.DE.UL.DF.19.N.BE.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R32_DE_UL_DF_19_N_FZ_TT;Hauts-de-France;trimestre;Construction;DIREN.Q.R32.DE.UL.DF.19.N.FZ.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R32_DE_UL_DF_19_N_G_TT;Hauts-de-France;trimestre;Commerce et réparation automobile;DIREN.Q.R32.DE.UL.DF.19.N.G.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R32_DE_UL_DF_19_N_H_TT;Hauts-de-France;trimestre;Transports et entreposage;DIREN.Q.R32.DE.UL.DF.19.N.H.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R32_DE_UL_DF_19_N_I_TT;Hauts-de-France;trimestre;Hébergement et restauration;DIREN.Q.R32.DE.UL.DF.19.N.I.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R32_DE_UL_DF_19_N_JZ_TT;Hauts-de-France;trimestre;Information et communication;DIREN.Q.R32.DE.UL.DF.19.N.JZ.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R32_DE_UL_DF_19_N_KZ_TT;Hauts-de-France;trimestre;Activités financières et d'assurance;DIREN.Q.R32.DE.UL.DF.19.N.KZ.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R32_DE_UL_DF_19_N_LZ_TT;Hauts-de-France;trimestre;Activités immobilières;DIREN.Q.R32.DE.UL.DF.19.N.LZ.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R32_DE_UL_DF_19_N_MN_TT;Hauts-de-France;trimestre;Soutien aux entreprises;DIREN.Q.R32.DE.UL.DF.19.N.MN.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R32_DE_UL_DF_19_N_PS_TT;Hauts-de-France;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R32.DE.UL.DF.19.N.PS.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R32_DE_UL_DF_19_N_ZZ_TT;Hauts-de-France;trimestre;Tous secteurs;DIREN.Q.R32.DE.UL.DF.19.N.ZZ.TT;Hauts-de-France - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R44_DE_UL_DF_19_N_AZ_TT;Grand Est;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R44.DE.UL.DF.19.N.AZ.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R44_DE_UL_DF_19_N_BE_TT;Grand Est;trimestre;Industrie;DIREN.Q.R44.DE.UL.DF.19.N.BE.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R44_DE_UL_DF_19_N_FZ_TT;Grand Est;trimestre;Construction;DIREN.Q.R44.DE.UL.DF.19.N.FZ.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R44_DE_UL_DF_19_N_G_TT;Grand Est;trimestre;Commerce et réparation automobile;DIREN.Q.R44.DE.UL.DF.19.N.G.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R44_DE_UL_DF_19_N_H_TT;Grand Est;trimestre;Transports et entreposage;DIREN.Q.R44.DE.UL.DF.19.N.H.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R44_DE_UL_DF_19_N_I_TT;Grand Est;trimestre;Hébergement et restauration;DIREN.Q.R44.DE.UL.DF.19.N.I.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R44_DE_UL_DF_19_N_JZ_TT;Grand Est;trimestre;Information et communication;DIREN.Q.R44.DE.UL.DF.19.N.JZ.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R44_DE_UL_DF_19_N_KZ_TT;Grand Est;trimestre;Activités financières et d'assurance;DIREN.Q.R44.DE.UL.DF.19.N.KZ.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R44_DE_UL_DF_19_N_LZ_TT;Grand Est;trimestre;Activités immobilières;DIREN.Q.R44.DE.UL.DF.19.N.LZ.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R44_DE_UL_DF_19_N_MN_TT;Grand Est;trimestre;Soutien aux entreprises;DIREN.Q.R44.DE.UL.DF.19.N.MN.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R44_DE_UL_DF_19_N_PS_TT;Grand Est;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R44.DE.UL.DF.19.N.PS.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R44_DE_UL_DF_19_N_ZZ_TT;Grand Est;trimestre;Tous secteurs;DIREN.Q.R44.DE.UL.DF.19.N.ZZ.TT;Grand Est - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R52_DE_UL_DF_19_N_AZ_TT;Pays de la Loire;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R52.DE.UL.DF.19.N.AZ.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R52_DE_UL_DF_19_N_BE_TT;Pays de la Loire;trimestre;Industrie;DIREN.Q.R52.DE.UL.DF.19.N.BE.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R52_DE_UL_DF_19_N_FZ_TT;Pays de la Loire;trimestre;Construction;DIREN.Q.R52.DE.UL.DF.19.N.FZ.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R52_DE_UL_DF_19_N_G_TT;Pays de la Loire;trimestre;Commerce et réparation automobile;DIREN.Q.R52.DE.UL.DF.19.N.G.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R52_DE_UL_DF_19_N_H_TT;Pays de la Loire;trimestre;Transports et entreposage;DIREN.Q.R52.DE.UL.DF.19.N.H.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R52_DE_UL_DF_19_N_I_TT;Pays de la Loire;trimestre;Hébergement et restauration;DIREN.Q.R52.DE.UL.DF.19.N.I.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R52_DE_UL_DF_19_N_JZ_TT;Pays de la Loire;trimestre;Information et communication;DIREN.Q.R52.DE.UL.DF.19.N.JZ.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R52_DE_UL_DF_19_N_KZ_TT;Pays de la Loire;trimestre;Activités financières et d'assurance;DIREN.Q.R52.DE.UL.DF.19.N.KZ.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R52_DE_UL_DF_19_N_LZ_TT;Pays de la Loire;trimestre;Activités immobilières;DIREN.Q.R52.DE.UL.DF.19.N.LZ.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R52_DE_UL_DF_19_N_MN_TT;Pays de la Loire;trimestre;Soutien aux entreprises;DIREN.Q.R52.DE.UL.DF.19.N.MN.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R52_DE_UL_DF_19_N_PS_TT;Pays de la Loire;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R52.DE.UL.DF.19.N.PS.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R52_DE_UL_DF_19_N_ZZ_TT;Pays de la Loire;trimestre;Tous secteurs;DIREN.Q.R52.DE.UL.DF.19.N.ZZ.TT;Pays de la Loire - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R53_DE_UL_DF_19_N_AZ_TT;Bretagne;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R53.DE.UL.DF.19.N.AZ.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R53_DE_UL_DF_19_N_BE_TT;Bretagne;trimestre;Industrie;DIREN.Q.R53.DE.UL.DF.19.N.BE.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R53_DE_UL_DF_19_N_FZ_TT;Bretagne;trimestre;Construction;DIREN.Q.R53.DE.UL.DF.19.N.FZ.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R53_DE_UL_DF_19_N_G_TT;Bretagne;trimestre;Commerce et réparation automobile;DIREN.Q.R53.DE.UL.DF.19.N.G.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R53_DE_UL_DF_19_N_H_TT;Bretagne;trimestre;Transports et entreposage;DIREN.Q.R53.DE.UL.DF.19.N.H.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R53_DE_UL_DF_19_N_I_TT;Bretagne;trimestre;Hébergement et restauration;DIREN.Q.R53.DE.UL.DF.19.N.I.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R53_DE_UL_DF_19_N_JZ_TT;Bretagne;trimestre;Information et communication;DIREN.Q.R53.DE.UL.DF.19.N.JZ.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R53_DE_UL_DF_19_N_KZ_TT;Bretagne;trimestre;Activités financières et d'assurance;DIREN.Q.R53.DE.UL.DF.19.N.KZ.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R53_DE_UL_DF_19_N_LZ_TT;Bretagne;trimestre;Activités immobilières;DIREN.Q.R53.DE.UL.DF.19.N.LZ.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R53_DE_UL_DF_19_N_MN_TT;Bretagne;trimestre;Soutien aux entreprises;DIREN.Q.R53.DE.UL.DF.19.N.MN.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R53_DE_UL_DF_19_N_PS_TT;Bretagne;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R53.DE.UL.DF.19.N.PS.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R53_DE_UL_DF_19_N_ZZ_TT;Bretagne;trimestre;Tous secteurs;DIREN.Q.R53.DE.UL.DF.19.N.ZZ.TT;Bretagne - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R75_DE_UL_DF_19_N_AZ_TT;Nouvelle-Aquitaine;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R75.DE.UL.DF.19.N.AZ.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R75_DE_UL_DF_19_N_BE_TT;Nouvelle-Aquitaine;trimestre;Industrie;DIREN.Q.R75.DE.UL.DF.19.N.BE.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R75_DE_UL_DF_19_N_FZ_TT;Nouvelle-Aquitaine;trimestre;Construction;DIREN.Q.R75.DE.UL.DF.19.N.FZ.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R75_DE_UL_DF_19_N_G_TT;Nouvelle-Aquitaine;trimestre;Commerce et réparation automobile;DIREN.Q.R75.DE.UL.DF.19.N.G.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R75_DE_UL_DF_19_N_H_TT;Nouvelle-Aquitaine;trimestre;Transports et entreposage;DIREN.Q.R75.DE.UL.DF.19.N.H.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R75_DE_UL_DF_19_N_I_TT;Nouvelle-Aquitaine;trimestre;Hébergement et restauration;DIREN.Q.R75.DE.UL.DF.19.N.I.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R75_DE_UL_DF_19_N_JZ_TT;Nouvelle-Aquitaine;trimestre;Information et communication;DIREN.Q.R75.DE.UL.DF.19.N.JZ.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
